name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second ,label,error_occurred,error_message,threads,load
"BM_ParallelMergeSort/256/repeats:32",38422,37720.6,18523.8,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37558,18582.2,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37790.5,18606.8,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37860.6,18769.4,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37548,18436.7,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37591.6,18586.6,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37537.1,18282.1,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37414.9,18485.3,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37558.9,18387.9,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37463.1,18398,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37315.8,18378.3,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37496.7,18458.4,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37520.7,18344.7,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37469.4,18432.2,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37754.9,18436.9,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37588.5,18532.4,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37434.6,18310.3,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37376.3,18288,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37446.4,18495.8,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37507.9,18503.8,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37474.1,18558.2,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37682,18564.2,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37576.7,18592.2,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32",38422,37372.2,18482.8,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32_mean",32,37524.7,18468,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32_median",32,37528.9,18470.6,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32_stddev",32,150.903,112.95,ns,,,,,,2,256
"BM_ParallelMergeSort/256/repeats:32_cv",32,0.00402143,0.00611597,,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52184.8,37257.4,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,51855.3,37270.6,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52130.7,37152.7,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52153.4,37175.7,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52563.5,37094.4,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,51683.7,37139.4,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52020.4,37268.6,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52278.1,37384.9,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52097.9,37321.4,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,51969,37251.4,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52118.2,37455,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52236.7,37390.4,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52541.7,37534.7,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52089.1,37523.2,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52266.7,37465.6,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,51914.4,37299.9,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52473.9,37458.9,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52542.5,37420.9,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52114.6,37421.2,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52325.1,37440.1,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52258.6,37338.5,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52481.6,37279.9,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52233.9,37139.5,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,51763.3,37164.9,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,51836.4,37222.6,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52025.4,37244.1,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,51691.9,37055.5,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,51604.1,37007.8,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,51886.7,37073.7,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,51858.2,37124.2,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52133.2,37347.2,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32",18785,52107.1,37293,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32_mean",32,52107.5,37281.8,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32_median",32,52116.4,37275.3,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32_stddev",32,258.416,142.741,ns,,,,,,2,256
"BM_ParallelMergeSort/512/repeats:32_cv",32,0.00495929,0.00382871,,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69444.4,39568.1,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69476.8,39794.9,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69062.6,39540.9,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69099.4,39693.3,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69620.8,39887.2,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69537.3,39905.3,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69582,39917.3,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69465.8,39713.6,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69268,39679.2,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69329.8,39704.3,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69295.9,39779.7,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69449.9,39667,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,68952.4,39723.6,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69097.7,39717.9,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69359.2,39842.1,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69195.1,39792.8,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69589,39642.4,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69351.5,39900.3,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69392.1,39776.8,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69495.9,39766.1,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,68796,39714.1,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69199.2,39887.3,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69271.9,39832.3,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69173.7,39636.6,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69245.7,39949.4,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69187,39816.3,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69139,39581.5,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69225.7,39979.5,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69315.8,40056.3,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69500.8,39741.1,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69136.7,40037.5,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32",17593,69668.9,39821.4,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32_mean",32,69310.2,39783.3,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32_median",32,69305.9,39778.3,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32_stddev",32,202.945,130.439,ns,,,,,,2,256
"BM_ParallelMergeSort/1024/repeats:32_cv",32,0.00292806,0.00327873,,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103330,44036.4,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103000,43925.3,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103769,43994.7,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103724,43982.9,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103236,44024.6,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103098,43938.2,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,102967,43908.6,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103320,43811.7,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103040,43898.5,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,102366,43266.1,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103261,43942.4,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,102860,43859.8,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103194,43946.9,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,102822,43859.7,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,102775,43678.9,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,102325,43590.9,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103190,43890.7,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103140,43415.4,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,102990,43797,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,102916,43821,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103492,44241.9,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103469,43852.1,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103829,43666.3,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103398,43909.8,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103359,43797.3,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103298,44083.6,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103765,44033.3,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103602,43776.5,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103469,44057.2,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103305,44063.5,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,102901,44041.6,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32",15928,103798,44294.7,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32_mean",32,103219,43887.7,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32_median",32,103248,43909.2,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32_stddev",32,377.616,207.828,ns,,,,,,2,256
"BM_ParallelMergeSort/2048/repeats:32_cv",32,0.00365839,0.00473545,,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175696,52376.5,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175767,52742,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175954,51918.7,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175041,51841.7,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175937,52428,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,174253,51596.5,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175708,52331.1,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,173723,51466.7,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,173835,52187,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,174299,52421.4,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175965,52314.1,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,174392,52082.1,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,174510,52502.7,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175611,52466,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175438,52084.3,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,173521,51601.2,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,173968,51266.3,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175871,52668.7,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175335,52714.6,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,173880,51536.6,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,174154,51670.7,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175801,52595.2,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175415,51966.3,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,176551,52727.8,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175059,52062.3,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,176880,52434.9,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,176082,52164.6,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,176970,52477.2,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175945,52001.4,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175389,51991.6,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,175420,52171.2,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32",13565,174737,52466.9,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32_mean",32,175222,52164.9,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32_median",32,175418,52179.1,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32_stddev",32,935.256,399.502,ns,,,,,,2,256
"BM_ParallelMergeSort/4096/repeats:32_cv",32,0.00533754,0.00765845,,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,336956,68557.4,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,341664,67674.1,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,339891,68549.6,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,335660,68106.2,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,336742,68327.5,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,335464,68173.4,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,335392,68209.2,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,334477,68813.8,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,338956,67874.6,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,336199,67568.6,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,334065,67654.2,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,337401,68340,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,336285,69295.7,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,335674,67716.2,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,335168,68076.1,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,334461,67774.8,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,336112,68060.6,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,338844,67698,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,339088,68339.7,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,337209,69519.6,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,335858,68881.2,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,335911,68933.3,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,338397,67915.4,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,338295,68376.1,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,337479,67882.3,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,339659,69683,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,336143,69270.5,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,337806,69129.6,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,342599,68470.1,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,340713,68273.7,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,337635,69362.1,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32",10336,338548,67950.1,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32_mean",32,337336,68389.3,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32_median",32,337083,68300.6,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32_stddev",32,2097.03,600.621,ns,,,,,,2,256
"BM_ParallelMergeSort/8192/repeats:32_cv",32,0.00621645,0.00878239,,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,660507,102946,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,658424,105223,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,660239,104040,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,661909,102572,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,659162,105116,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,661474,102284,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,658425,103120,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,660020,104883,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,663174,102526,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,662906,103145,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,658458,104224,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,664504,104194,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,658112,103126,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,657563,101997,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,659523,103997,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,659935,104347,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,657605,105746,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,660024,103209,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,655355,102343,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,664275,104401,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,665664,103807,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,664602,103317,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,660575,102771,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,655823,103376,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,654881,102063,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,656622,104347,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,657874,105811,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,656048,104366,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,659700,103897,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,673608,104304,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,661419,102585,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32",6888,661986,103661,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32_mean",32,660325,103679,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32_median",32,659977,103734,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32_stddev",32,3702.31,1039.29,ns,,,,,,2,256
"BM_ParallelMergeSort/16384/repeats:32_cv",32,0.0056068,0.0100241,,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29945e+06,174469,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29478e+06,172927,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29418e+06,174013,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29844e+06,174778,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29571e+06,173195,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29726e+06,172712,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.31101e+06,172310,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29757e+06,172508,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29644e+06,174922,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29902e+06,174001,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29561e+06,172398,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.31359e+06,175349,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.30516e+06,174630,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29605e+06,173354,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29903e+06,174474,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29884e+06,174033,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.30078e+06,173724,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.2944e+06,175631,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29722e+06,171728,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.31825e+06,171946,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.30226e+06,177702,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.3035e+06,175360,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.2932e+06,176046,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29824e+06,172131,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29758e+06,175295,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.30742e+06,176126,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.30446e+06,174306,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.30076e+06,173266,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.30446e+06,173480,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.3124e+06,176456,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.30134e+06,174367,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32",3990,1.29351e+06,175531,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32_mean",32,1.30068e+06,174162,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32_median",32,1.29893e+06,174169,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32_stddev",32,6227.78,1456.62,ns,,,,,,2,256
"BM_ParallelMergeSort/32768/repeats:32_cv",32,0.00478808,0.00836362,,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.08296e+06,312741,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.06321e+06,314318,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.08244e+06,313626,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.09756e+06,312846,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.07626e+06,315955,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.08649e+06,318398,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.08117e+06,316534,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.11525e+06,312005,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.09107e+06,312595,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.09368e+06,319076,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.09907e+06,315260,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.06901e+06,313214,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.10188e+06,311744,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.09674e+06,313943,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.09683e+06,314588,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.09213e+06,315579,ns,,,,,,2,256
"BM_ParallelMergeSort/65536/repeats:32",1000,3.09343e+06,311879,ns,,,,,,2,256
